quad,row,xsample,side,ysample,species,tag,gbh03,gbh08,gbh14,stem,x,y,year_08,not new 2008,not new 2014,notes03,notes07,notes08,notes14,code08,code14
J,2,92.2,R,2.8,Autumn Olive,11770,0,0,5,2,292.2,12.2,,,,,,,,,
J,2,92.2,R,2.8,Autumn Olive,11770,0,0,4.4,3,292.2,12.2,,,,,,,,,
J,2,94.2,R,4.5,Autumn Olive,11768,0,0,7.2,1,294.2,10.5,,,,,,,,,
J,2,94.2,R,4.5,Autumn Olive,11768,0,0,7.2,2,294.2,10.5,,,,,,,,,
J,2,94.2,R,4.5,Autumn Olive,11768,0,0,3.1,3,294.2,10.5,,,,,,,,,
J,2,94.3,R,2.4,Autumn Olive,11769,0,0,6.6,1,294.3,12.6,,,,,,,,,
J,2,94.3,R,2.4,Autumn Olive,11769,0,0,6.3,2,294.3,12.6,,,,,,,,,
J,2,95.3,R,1.6,Red Maple,103,12.4,13.9,15.1,1,295.3,13.4,2008,,,,,,,,
J,2,97.1,R,2.2,Red Maple,11767,0,0,7.2,1,297.1,12.8,,,,,,,,,
J,2,99,R,1.8,Red Maple,1082,0,11.4,14.9,1,299,13.2,2008,,,,,,,,
J,3,1.7,L,4.2,Red Maple,12318,0,0,14.9,1,201.7,29.2,,,,,,,,,
J,3,2.4,L,0.4,Serviceberry,95,15.8,18.2,22.1,1,202.4,25.4,2008,,,,,,,,
J,3,3.2,L,4.5,Black Cherry,12317,0,0,9.4,1,203.2,29.5,,,,,,,,,
J,3,3.5,L,0.5,Serviceberry,1062,0,13.8,17.6,1,203.5,25.5,2008,,,,,,,,
J,3,3.6,L,4.6,Autumn Olive,12316,0,0,9.1,1,203.6,29.6,,,,,,,,,
J,3,5.2,L,3.7,Red Maple,12314,0,0,5.7,1,205.2,28.7,,,,,,,,,
J,3,5.3,L,2.4,Autumn Olive,12315,0,0,4.7,1,205.3,27.4,,,,,,,,,
J,3,5.6,L,3.1,Autumn Olive,12313,0,0,5.3,1,205.6,28.1,,,,,,,,,
J,3,5.6,L,2.1,Black Cherry,94,27.7,32.8,33.1,1,205.6,27.1,2008,,,,,,,,
J,3,6.6,L,1.1,Autumn Olive,12310,0,0,9.7,1,206.6,26.1,,,,,,,,,
J,3,6.6,L,1.1,Autumn Olive,12310,0,0,8.5,2,206.6,26.1,,,,,,,,,
J,3,6.9,L,3,Autumn Olive,12312,0,0,5.3,1,206.9,28,,,,,,,,,
J,3,6.9,L,3,Autumn Olive,12312,0,0,3.1,2,206.9,28,,,,,,,,,
J,3,7.4,L,2.8,Autumn Olive,12311,0,0,4.7,1,207.4,27.8,,,,,,,,,
J,3,8.8,L,2.8,Autumn Olive,93,13.7,17.7,12.6,1,208.8,27.8,2008,,,"old stem died same plant, different stem retagged",,,,,R
J,3,8.8,L,2.8,Autumn Olive,93,0,0,4.7,2,208.8,27.8,,,,,,,,,
J,3,8.9,L,2,Autumn Olive,12309,0,0,11.9,1,208.9,27,,,,,,,,,
J,3,9.2,L,0.5,White Oak,92,125.2,131.5,138,1,209.2,25.5,2008,,,,,,,,
J,3,12.1,L,3.3,Red Maple,151,143.4,0,0,1,212.1,28.3,2008,,,,,fallen,,,
J,3,12.2,L,5,White Oak,90,0,0,215.5,1,212.2,30,,,,,,,,,
J,3,13.8,L,3.8,Autumn Olive,12307,0,0,11.9,1,213.8,28.8,,,,,,,,,
J,3,13.8,L,3.8,Autumn Olive,12307,0,0,9.4,2,213.8,28.8,,,,,,,,,
J,3,13.8,L,3.8,Autumn Olive,12307,0,0,4.7,3,213.8,28.8,,,,,,,,,
J,3,15.2,L,0.8,Autumn Olive,12308,0,0,8.2,1,215.2,25.8,,,,,,,,,
J,3,15.2,L,0.8,Autumn Olive,12308,0,0,6.3,2,215.2,25.8,,,,,,,,,
J,3,15.2,L,0.8,Autumn Olive,12308,0,0,5.7,3,215.2,25.8,,,,,,,,,
J,3,16.4,L,4.3,White Oak,90,186.6,0,0,1,216.4,29.3,2008,,,,,fallen,,,
J,3,16.4,L,1.9,Black Cherry,91,23.4,24.7,3.1,1,216.4,26.9,2008,,,,,,,,R
J,3,16.6,L,1.1,Autumn Olive,12306,0,0,4.1,1,216.6,26.1,,,,,,,,,
J,3,16.9,L,1.2,Serviceberry,386,11.9,15,19.1,1,216.9,26.2,2008,,,,,,,,
J,3,17,L,0.8,Autumn Olive,12305,0,0,7.9,1,217,25.8,,,,,,,,,
J,3,17,L,0.8,Autumn Olive,12305,0,0,5.3,2,217,25.8,,,,,,,,,
J,3,17,L,0.8,Autumn Olive,12305,0,0,4.4,3,217,25.8,,,,,,,,,
J,3,17,L,0.8,Autumn Olive,12305,0,0,5,4,217,25.8,,,,,,,,,
J,3,18.8,L,2.4,Autumn Olive,12304,0,0,11.3,1,218.8,27.4,,,,,,,,,
J,3,18.8,L,2.4,Autumn Olive,12304,0,0,9.4,2,218.8,27.4,,,,,,,,,
J,3,19.8,L,2.6,Autumn Olive,12303,0,0,3.5,1,219.8,27.6,,,,,,,,,
J,3,19.8,L,2.6,Autumn Olive,12303,0,0,3.1,2,219.8,27.6,,,,,,,,,
J,3,20.3,L,4.6,Autumn Olive,12302,0,0,4.1,1,220.3,29.6,,,,,,,,,
J,3,20.3,L,4,White Oak,89,125.5,132.9,136.5,1,220.3,29,2008,,,,,,,,
J,3,20.3,L,4.6,Autumn Olive,12302,0,0,3.1,2,220.3,29.6,,,,,,,,,
J,3,21.1,L,1.4,Autumn Olive,12301,0,0,4.4,1,221.1,26.4,,,,,,,,,
J,3,21.6,L,1.6,Serviceberry,12300,0,0,5.3,1,221.6,26.6,,,,,,,,,
J,3,21.8,L,1.5,Black Cherry,88,31.8,35.2,36.2,1,221.8,26.5,2008,,,,,,,,
J,3,24.5,L,2.4,Red Maple,87,47.7,50.8,51.9,1,224.5,27.4,2008,,,,,,,,
J,3,25.4,L,2.2,Autumn Olive,12299,0,0,9.4,1,225.4,27.2,,,,,,,,,
J,3,25.4,L,0.7,White Oak,150,141.8,145.2,152,1,225.4,25.7,2008,,,,,,,,
J,3,25.4,L,2.2,Autumn Olive,12299,0,0,5.7,2,225.4,27.2,,,,,,,,,
J,3,25.4,L,2.2,Autumn Olive,12299,0,0,4.7,3,225.4,27.2,,,,,,,,,
J,3,25.4,L,2.2,Autumn Olive,12299,0,0,5.3,4,225.4,27.2,,,,,,,,,
J,3,25.4,L,2.2,Autumn Olive,12299,0,0,4.1,5,225.4,27.2,,,,,,,,,
J,3,27.4,L,0.1,Black Cherry,106,11.3,0,0,1,227.4,25.1,2008,,,,,fallen,,,
J,3,30.3,L,3.5,Autumn Olive,12298,0,0,8.8,1,230.3,28.5,,,,,,,,,
J,3,30.3,L,3.5,Autumn Olive,12298,0,0,8.2,2,230.3,28.5,,,,,,,,,
J,3,30.3,L,3.5,Autumn Olive,12298,0,0,4.1,3,230.3,28.5,,,,,,,,,
J,3,30.3,L,3.5,Autumn Olive,12298,0,0,4.1,4,230.3,28.5,,,,,,,,,
J,3,30.3,L,3.5,Autumn Olive,12298,0,0,4.4,5,230.3,28.5,,,,,,,,,
J,3,30.5,L,0,Black Cherry,12297,0,0,10.7,1,230.5,25,,,,,,,,,
J,3,32.1,L,0.6,Red Maple,85,61,65.3,71.2,1,232.1,25.6,2008,,,,,,,,
J,3,32.8,L,0.5,Autumn Olive,12295,0,0,3.8,1,232.8,25.5,,,,,,,,,
J,3,33.2,L,0,Black Cherry,12296,0,0,10.7,1,233.2,25,,,,,,,,,
J,3,33.9,L,4.8,Serviceberry,192,13.3,16.1,21,1,233.9,29.8,2008,,,,,,,,
J,3,35.4,L,3.3,Witch Hazel,12294,0,0,5,1,235.4,28.3,,,,,,,,,
J,3,35.4,L,3.3,Witch Hazel,12294,0,0,3.8,2,235.4,28.3,,,,,,,,,
J,3,35.9,L,2.8,Autumn Olive,12293,0,0,5.3,1,235.9,27.8,,,,,,,,,
J,3,37.4,L,1.9,Black Cherry,84,34,37.2,39.5,1,237.4,26.9,2008,,,,,,,,
J,3,37.9,L,2.4,Black Cherry,83,37.1,38,3.8,1,237.9,27.4,2008,,,,,,,,R
J,3,37.9,L,2.4,Black Cherry,83,0,0,3.1,2,237.9,27.4,,,,,,,,,
J,3,37.9,L,2.4,Black Cherry,83,0,0,5,3,237.9,27.4,,,,,,,,,
J,3,37.9,L,2.4,Black Cherry,83,0,0,3.1,4,237.9,27.4,,,,,,,,,
J,3,40.1,L,0.5,Red Maple,82,12.8,16.9,21.3,1,240.1,25.5,2008,,,,,,,,
J,3,40.7,L,3.6,Witch Hazel,12292,0,0,8.5,1,240.7,28.6,,,,,,,,,
J,3,42.3,L,4.1,Witch Hazel,12291,0,0,8.2,1,242.3,29.1,,,,,,,,,
J,3,42.3,L,3.7,Red Maple,81,21,28.5,34.7,1,242.3,28.7,2008,,,,,,,,
J,3,42.3,L,4.1,Witch Hazel,12291,0,0,6.6,2,242.3,29.1,,,,,,,,,
J,3,42.9,L,0.9,Black Cherry,12290,0,0,9.4,1,242.9,25.9,,,,,,,,,
J,3,43.5,L,2,Serviceberry,5429,0,10.6,13,1,243.5,27,2008,,,,,,,,
J,3,43.8,L,3.8,Black Cherry,80,13,18.2,0,1,243.8,28.8,2008,,,,,,,,S
J,3,44.5,L,3.7,Witch Hazel,12289,0,0,7.9,1,244.5,28.7,,,,,,,,,
J,3,44.5,L,3.7,Witch Hazel,12289,0,0,3.1,2,244.5,28.7,,,,,,,,,
J,3,46.7,L,4.2,Black Cherry,79,13.2,16,17.3,1,246.7,29.2,2008,,,,,,,,
J,3,47,L,4.2,Witch Hazel,5356,0,11.5,12.4,1,247,29.2,2008,,,,,,,,
J,3,48,L,4,Black Cherry,78,10.2,11,0,1,248,29,2008,,,,,,,,S
J,3,48.2,L,3.7,Red Maple,12288,0,0,11,1,248.2,28.7,,,,,,,,,
J,3,48.5,L,1.5,Witch Hazel,6756,0,11.3,13.7,1,248.5,26.5,2008,,,,,,,,
J,3,48.5,L,4,Black Cherry,76,14.5,19.2,21.2,1,248.5,29,2008,,,,,,,,
J,3,49.2,L,5,Sassafras,77,29.4,30.8,0,1,249.2,30,2008,,,,,,,,S
J,3,50.8,L,3.5,Autumn Olive,12287,0,0,7.5,1,250.8,28.5,,,,,,,,,
J,3,50.8,L,3.5,Autumn Olive,12287,0,0,4.4,2,250.8,28.5,,,,,,,,,
J,3,50.8,L,3.5,Autumn Olive,12287,0,0,3.1,3,250.8,28.5,,,,,,,,,
J,3,52.8,L,2.6,Black Cherry,12286,0,0,3.5,1,252.8,27.6,,,,,,,,,
J,3,55,L,0.5,Black Oak,159,131.2,0,0,1,255,25.5,2008,,,,,fallen,,,
J,3,55.6,L,2.7,Black Cherry,75,35.7,37.2,38.1,1,255.6,27.7,2008,,,,,,,,
J,3,55.6,L,3.8,Pignut Hickory,74,133.6,139.8,149.1,1,255.6,28.8,2008,,,,,,,,
J,3,55.9,L,4.9,Autumn Olive,12285,0,0,5.3,1,255.9,29.9,,,,,,,,,
J,3,57,L,4.3,Red Maple,4113,0,13.5,16.3,1,257,29.3,2008,,,,,,,,
J,3,58.4,L,5.1,Red Maple,12283,0,0,8.8,1,258.4,30.1,,,,,,,,,
J,3,59.1,L,0.9,Pignut Hickory,73,55.5,58.9,61.8,1,259.1,25.9,2008,,,,,,,,
J,3,59.7,L,4.1,Red Maple,12282,0,0,6,1,259.7,29.1,,,,,,,,,
J,3,60.2,L,4.3,Black/Red Oak hybrid,72,117.4,120.1,124.6,1,260.2,29.3,2008,,,,,,,,
J,3,60.3,L,3.9,Red Maple,12281,0,0,10.7,1,260.3,28.9,,,,,,,,,
J,3,61,L,1.9,Autumn Olive,12284,0,0,3.5,1,261,26.9,,,,,,,,,
J,3,64.4,L,4.1,Red Maple,12280,0,0,9.7,1,264.4,29.1,,,,,,,,,
J,3,65,L,3.8,Red Maple,12279,0,0,11,1,265,28.8,,,,,,,,,
J,3,66.1,L,0.4,Pignut Hickory,69,19.2,19.9,23,1,266.1,25.38,2008,,,,,,,,
J,3,66.2,L,5.5,Autumn Olive,12278,0,0,3.5,1,266.2,30.5,,,,,,,,,
J,3,68.7,L,3.2,Black/Red Oak hybrid,67,133.8,137.1,139.3,1,268.7,28.2,2008,,,,,,,,
J,3,69,L,4.3,Black Oak,68,173,181.5,186.6,1,269,29.3,2008,,,,,,,,
J,3,69.2,L,1.5,Red Maple,66,59.2,63,69.9,1,269.2,26.5,2008,,,,,,,,
J,3,69.4,L,1.5,Red Maple,65,19.5,20.4,21.5,1,269.4,26.5,2008,,,,,,,,
J,3,72.2,L,2,Pignut Hickory,64,61.4,64.4,68.4,1,272.2,27,2008,,,,,,,,
J,3,72.8,L,1.9,Serviceberry,12277,0,0,5.7,1,272.8,26.9,,,,,,,,,
J,3,73.2,L,1.2,Black Cherry,12276,0,0,3.8,1,273.2,26.2,,,,,,,,,
J,3,75.3,L,3.2,Black Cherry,610,10.8,11.4,0,1,275.3,28.2,2008,,,,,,,,S
J,3,77,L,3.9,Black Cherry,4317,0,10.6,0,1,277,28.9,2008,,,,,,,,S
J,3,78.7,L,2.8,Black Cherry,61,16.8,20,0,1,278.7,27.8,2008,,,,,,,,S
J,3,78.7,L,4.7,Black/Red Oak hybrid,62,125.8,128.8,133.2,1,278.7,29.7,2008,,,,,,,,
J,3,79.2,L,0.7,Red Maple,385,13.5,15,16.5,1,279.2,25.7,2008,,,,,,,,
J,3,79.8,L,2.2,Sassafras,60,16.2,17.7,20.1,1,279.8,27.2,2008,,,,,,,,
J,3,82.9,L,2.9,Black Cherry,12275,0,0,9.7,1,282.9,27.9,,,,,,,,,
J,3,83.5,L,4.3,Black Cherry,57,13.8,15.5,15.9,1,283.5,29.3,2008,,,,,,,,
J,3,83.7,L,1.5,White Oak,56,116.3,121,122.8,1,283.7,26.5,2008,,,,,,,,
J,3,84.3,L,0.7,White Oak,165,136.4,0,0,1,284.3,25.7,2008,,,,,fallen,,,
J,3,86.1,L,4.5,White Oak,1724,170.3,176.5,185.5,1,286.1,29.5,2008,,,,,ot 55,,,
J,3,89.5,L,0.8,Black Cherry,12274,0,0,10.4,1,289.5,25.8,,,,,,,,,
J,3,89.7,L,5,Red Maple,384,12.8,14.6,17.1,1,289.7,30,2008,,,,,,,,
J,3,90,L,4.6,Black Cherry,53,13.1,14.6,15.1,1,290,29.55,2008,,,,,,,,
J,3,91.9,L,1.8,Black Cherry,12273,0,0,6.9,1,291.9,26.8,,,,,,,,,
J,3,92.3,L,5,Black Cherry,383,13.5,15.5,18.7,1,292.3,30,2008,,,,,,,,
J,3,94.8,L,2.6,Autumn Olive,12272,0,0,11,1,294.8,27.6,,,,,,,,,
J,3,94.8,L,2.6,Autumn Olive,12272,0,0,6.3,2,294.8,27.6,,,,,,,,,
J,3,100,L,0.2,Autumn Olive,12255,0,0,6.6,1,300,25.2,,,,,,,,,
J,3,100,L,1,White Oak,4168,174.2,191.4,200,1,300,26,2008,,,,,ot 50,,,
J,3,100,L,0.2,Autumn Olive,12255,0,0,4.1,2,300,25.2,,,,,,,,,
J,3,1.9,R,2.9,White Oak,51,109.6,0,0,1,201.9,22.1,2008,,,,,fallen,,,
J,3,5.2,R,2.2,Black Cherry,109,15.4,18.1,20.6,1,205.2,22.8,2008,,,,,,,,
J,3,6.2,R,0.8,Black Oak,4229,147.4,156.1,0,1,206.2,24.2,2008,,,,,ot 167,,,
J,3,8,R,3.3,White Oak,166,99,101.5,105.2,1,208,21.7,2008,,,,,,,,
J,3,10.3,R,1.3,Black Cherry,52,10.6,0,0,1,210.3,23.7,2008,,,,,standing,,S,
J,3,11.4,R,2.3,Sassafras,54,33.2,0,0,1,211.4,22.7,2008,,,,,standing,,S,
J,3,14.6,R,4.4,Red Maple,782,12.8,14.2,17.7,1,214.6,20.6,2008,,,,,,,,
J,3,18.2,R,2.5,Autumn Olive,8835,0,0,14.5,1,218.2,22.5,,,,,,,,,
J,3,18.2,R,2.5,Autumn Olive,8835,0,0,11.3,2,218.2,22.5,,,,,,,,,
J,3,18.2,R,2.5,Autumn Olive,8835,0,0,6.3,3,218.2,22.5,,,,,,,,,
J,3,18.6,R,2.1,Black Cherry,164,56.3,60.3,63,1,218.6,22.9,2008,,,,,,,,
J,3,21,R,3.1,White Oak,163,94.7,96.5,0,1,221,21.9,2008,,,,,,,,S
J,3,22.9,R,2.5,Autumn Olive,12245,0,0,7.2,1,222.9,22.5,,,,,,,,,
J,3,22.9,R,2.5,Autumn Olive,12245,0,0,5,2,222.9,22.5,,,,,,,,,
J,3,24.3,R,0,Autumn Olive,8883,0,0,13.5,1,224.3,25,,,,,,,,,
J,3,24.3,R,0,Autumn Olive,8883,0,0,4.7,2,224.3,25,,,,,,,,,
J,3,26.8,R,3.9,Autumn Olive,12244,0,0,7.9,1,226.8,21.1,,,,,,,,,
J,3,26.8,R,3.9,Autumn Olive,12244,0,0,6.9,2,226.8,21.1,,,,,,,,,
J,3,26.8,R,3.9,Autumn Olive,12244,0,0,6.3,3,226.8,21.1,,,,,,,,,
J,3,26.8,R,3.9,Autumn Olive,12244,0,0,6,4,226.8,21.1,,,,,,,,,
J,3,28.5,R,4.3,Red Maple,162,29.3,32.7,39.4,1,228.5,20.7,2008,,,,,,,,
J,3,28.6,R,4.2,Red Maple,161,67.1,69.2,74.3,1,228.6,20.8,2008,,,,,,,,
J,3,29.8,R,1.1,Autumn Olive,12243,0,0,6,1,229.8,23.9,,,,,,,,,
J,3,34.5,R,1.4,Autumn Olive,8834,0,0,5.8,1,234.5,23.6,,,,,,,,,
J,3,34.5,R,1.4,Autumn Olive,8834,0,0,9.7,2,234.5,23.6,,,,,,,,,
J,3,34.5,R,1.4,Autumn Olive,8834,0,0,11,3,234.5,23.6,,,,,,,,,
J,3,34.5,R,1.4,Autumn Olive,8834,0,0,4.4,4,234.5,23.6,,,,,,,,,
J,3,36.8,R,0,Autumn Olive,12242,0,0,6.6,1,236.8,25,,,,,,,,,
J,3,37.3,R,1.5,Witch Hazel,12241,0,0,9.1,1,237.3,23.5,,,,,,,,,
J,3,37.5,R,2.1,Black Oak,160,144.9,147.8,0,1,237.5,22.9,2008,,,,,,,,S
J,3,38.2,R,2.3,Serviceberry,12240,0,0,10.2,1,238.2,22.7,,,,,,,,,
J,3,42.1,R,2.9,Black Cherry,12239,0,0,11.3,1,242.1,22.1,,,,,,,,,
J,3,47.5,R,0.6,White Oak,158,141.4,152,155.5,1,247.5,24.4,2008,,,,,,,,
J,3,49.1,R,2.8,Black Cherry,12238,0,0,4.7,1,249.1,22.2,,,,,,,,,
J,3,54.5,R,3.4,Autumn Olive,12237,0,0,9.4,1,254.5,21.6,,,,,,,,,
J,3,54.5,R,3.4,Autumn Olive,12237,0,0,6.3,2,254.5,21.6,,,,,,,,,
J,3,54.5,R,3.4,Autumn Olive,12237,0,0,6,3,254.5,21.6,,,,,,,,,
J,3,54.5,R,3.4,Autumn Olive,12237,0,0,5,4,254.5,21.6,,,,,,,,,
J,3,54.5,R,3.4,Autumn Olive,12237,0,0,4.7,5,254.5,21.6,,,,,,,,,
J,3,56.8,R,4.7,Autumn Olive,12236,0,0,6.9,1,256.8,20.3,,,,,,,,,
J,3,59.1,R,4.1,Pignut Hickory,157,147.1,151.4,162,1,259.1,20.95,2008,,,,,,,,
J,3,62.8,R,2.6,Red Maple,12235,0,0,7.9,1,262.8,22.4,,,,,,,,,
J,3,63.4,R,1.1,Autumn Olive,12234,0,0,6.9,1,263.4,23.9,,,,,,,,,
J,3,63.6,R,0.1,Red Maple,108,11.8,13.8,16,1,263.6,24.9,2008,,,,,,,,
J,3,64.5,R,1.3,Autumn Olive,12233,0,0,3.1,1,264.5,23.7,,,,,,,,,
J,3,64.7,R,0.1,Red Maple,8833,0,0,11,1,264.7,24.9,,,,,,,,,
J,3,65.3,R,3.4,White Oak,156,173.8,178,182.7,1,265.3,21.6,2008,,,,,,,,
J,3,67.3,R,1.5,Autumn Olive,12232,0,0,6.6,1,267.3,23.5,,,,,,,,,
J,3,67.3,R,1.5,Autumn Olive,12232,0,0,4.7,2,267.3,23.5,,,,,,,,,
J,3,67.3,R,1.5,Autumn Olive,12232,0,0,4.4,3,267.3,23.5,,,,,,,,,
J,3,67.3,R,1.5,Autumn Olive,12232,0,0,3.1,4,267.3,23.5,,,,,,,,,
J,3,69.3,R,4.1,Autumn Olive,12231,0,0,5,1,269.3,20.9,,,,,,,,,
J,3,69.3,R,4.1,Autumn Olive,12231,0,0,3.5,2,269.3,20.9,,,,,,,,,
J,3,74.2,R,2.8,Serviceberry,12230,0,0,6.6,1,274.2,22.2,,,,,,,,,
J,3,74.3,R,0.1,Black Cherry,155,14.7,15.2,0,1,274.3,24.9,2008,,,,,,,,S
J,3,74.6,R,2.6,Red Maple,12229,0,0,7.9,1,274.6,22.4,,,,,,,,,
J,3,75.4,R,0.6,Witch Hazel,12228,0,0,9.1,1,275.4,24.4,,,,,,,,,
J,3,75.4,R,0.6,Witch Hazel,12228,0,0,6.9,2,275.4,24.4,,,,,,,,,
J,3,76.4,R,4,Red Maple,12227,0,0,5,1,276.4,21,,,,,,,,,
J,3,78.2,R,0.7,Red Maple,154,27.2,32.2,37.1,1,278.2,24.3,2008,,,,,,,,
J,3,79.2,R,2.3,Red Maple,12226,0,0,4.7,1,279.2,22.7,,,,,,,,,
J,3,79.2,R,3,Red Maple,12225,0,0,9.4,1,279.2,22,,,,,,,,,
J,3,80.2,R,0.5,Black Cherry,12271,0,0,3.5,1,280.2,24.5,,,,,,,,,
J,3,84.4,R,0.4,Red Maple,153,56,58.3,61.1,1,284.4,24.6,2008,,,,,,,,
J,3,84.5,R,0.4,Red Maple,152,15.8,16.3,17.6,1,284.5,24.6,2008,,,,,,,,
J,3,85.3,R,4.6,Red Maple,783,11.3,12.7,14.5,1,285.3,20.4,2008,,,,,,,,
J,3,91.3,R,1.3,Black Cherry,105,12,13,14.4,1,291.3,23.7,2008,,,,,,,,
J,3,96.1,R,3.1,Red Maple,104,12.2,14.4,16.7,1,296.1,21.9,2008,,,,,,,,
J,3,97,R,3.4,Red Maple,12224,0,0,9.7,1,297,21.6,,,,,,,,,
J,3,99.3,R,1.8,Autumn Olive,12270,0,0,3.5,1,299.3,23.2,,,,,,,,,
J,4,1.3,L,1.1,Black Oak,169,153.7,0,0,1,201.3,36.09,2008,,,,,standing,,S,
J,4,1.6,L,3.3,Red Maple,227,16.9,21.8,24.6,1,201.6,38.3,2008,,,,,,,,
J,4,2.1,L,3.4,Red Maple,226,55.1,61.1,68.2,1,202.1,38.4,2008,,,,,,,,
J,4,2.7,L,2.6,White Oak,225,144,147.7,148.5,1,202.7,37.64,2008,,,,,,,,
J,4,3.9,L,0.3,Serviceberry,12256,0,0,6.6,1,203.9,35.3,,,,,,,,,
J,4,3.9,L,0.3,Serviceberry,12256,0,0,4.7,2,203.9,35.3,,,,,,,,,
J,4,5,L,3.7,Autumn Olive,12257,0,0,5.7,1,205,38.7,,,,,,,,,
J,4,5,L,3.7,Autumn Olive,12257,0,0,5.3,2,205,38.7,,,,,,,,,
J,4,7.7,L,4.5,Black Oak,228,108.3,111.7,116.5,1,207.7,39.5,2008,,,,,,,,
J,4,9.4,L,5,Bitternut Hickory,229,55.3,61.6,68,1,209.4,40,2008,,,,,,,,
J,4,10.4,L,1.1,Red Oak,6760,148.1,150.5,154.5,1,210.4,36.1,2008,,,,,ot 221,,,
J,4,11.2,L,0.5,Black Cherry,217,14.6,16.6,17.6,1,211.2,35.5,2008,,,,,,,,
J,4,11.3,L,3,Pignut Hickory,231,42.1,44.3,46.5,1,211.3,38,2008,,,,,,,,
J,4,11.5,L,0.8,Serviceberry,12258,0,0,5.3,1,211.5,35.8,,,,,,,,,
J,4,12.1,L,5,White Oak,230,124.6,134,140.6,1,212.1,40,2008,,,,,,,,
J,4,12.3,L,0.8,Black Cherry,218,14.5,17.3,17.9,1,212.3,35.8,2008,,,,,,,,
J,4,15.3,L,3.1,Red Maple,12259,0,0,10.1,1,215.3,38.1,,,,,,,,,
J,4,15.4,L,3.9,Red Maple,232,13.1,14.6,16.9,1,215.4,38.9,2008,,,,,,,,
J,4,16.3,L,0.3,Serviceberry,215,19.1,21.8,24.2,1,216.3,35.3,2008,,,,,,,,
J,4,17,L,2.7,Black/Red Oak hybrid,233,124.2,128,136.6,1,217,37.7,2008,,,,,,,,
J,4,17.2,L,0,Black Cherry,111,11.4,12.8,13.8,1,217.2,35,2008,,,,,,,,
J,4,18.1,L,4.5,Witch Hazel,12260,0,0,6.6,1,218.1,39.5,,,,,,,,,
J,4,18.1,L,3.6,Flowering Dogwood,234,24,24.3,25.5,1,218.1,38.6,2008,,,,,,,,
J,4,18.4,L,1.9,Black Oak,175,132,0,0,1,218.4,36.9,2008,,,,,standing,,S,
J,4,18.8,L,3.3,Black Cherry,176,15.2,0,0,1,218.8,38.33,2008,,,,,,,,
J,4,18.9,L,2.95,Flowering Dogwood,781,17.6,19.3,20.3,1,218.9,37.95,2008,,,,,,,,
J,4,19.5,L,2.6,Red Maple,12261,0,0,14.8,1,219.5,37.6,,,,,,,,,
J,4,19.5,L,1.5,Red Maple,780,11.1,13.2,16.7,1,219.5,36.5,2008,,,,,,,,
J,4,21.3,L,3.9,Sassafras,236,36,38,39.7,1,221.3,38.9,2008,,,,,,,,
J,4,22.8,L,1.4,Black Cherry,12262,0,0,9.4,1,222.8,36.4,,,,,,,,,
J,4,22.8,L,1.4,Black Cherry,12262,0,0,4.4,2,222.8,36.4,,,,,,,,,
J,4,23.8,L,1.2,Black Oak,237,139.4,142.2,146.8,1,223.8,36.2,2008,,,,,,,,
J,4,25,L,1,Witch Hazel,12263,0,0,7.1,1,225,36,,,,,,,,,
J,4,25,L,0.5,Black Cherry,199,14.2,17.1,19.1,1,225,35.5,2008,,,,,,,,
J,4,26.2,L,3.4,Autumn Olive,12264,0,0,5.7,1,226.2,38.4,,,,,,,,,
J,4,26.2,L,3.4,Autumn Olive,12264,0,0,4.4,2,226.2,38.4,,,,,,,,,
J,4,26.2,L,3.4,Autumn Olive,12264,0,0,3.1,3,226.2,38.4,,,,,,,,,
J,4,26.2,L,3.4,Autumn Olive,12264,0,0,3.1,4,226.2,38.4,,,,,,,,,
J,4,26.5,L,0.25,Witch Hazel,779,10.1,11.1,12,1,226.5,35.25,2008,,,,,,,,
J,4,26.5,L,0.25,Witch Hazel,779,0,0,3.8,2,226.5,35.25,,,,,,,,,
J,4,27.2,L,1.9,Witch Hazel,196,11.7,12.8,13.6,1,227.2,36.9,2008,,,,,sis 12.7,,,
J,4,27.2,L,1.9,Witch Hazel,196,0,0,15.4,2,227.2,36.9,,,,,,,,,
J,4,27.2,L,1.9,Witch Hazel,196,0,0,12.9,3,227.2,36.9,,,,,,,,,
J,4,27.2,L,1.9,Witch Hazel,196,0,0,4.4,4,227.2,36.9,,,,,,,,,
J,4,27.2,L,1.9,Witch Hazel,196,0,0,3.5,5,227.2,36.9,,,,,,,,,
J,4,27.6,L,1.1,Black Oak,238,120.2,121,0,1,227.6,36.07,2008,,,,,,,,
J,4,28,L,2.6,Black Cherry,115,10.5,0,0,1,228,37.6,2008,,,,,fallen,,,
J,4,28.2,L,0.3,Black Cherry,5222,0,12.1,12.3,1,228.2,35.3,2008,,,,,,,,
J,4,29.8,L,3.9,Black Cherry,183,14.3,0,0,1,229.8,38.93,2008,,,,,standing,,S,
J,4,31.5,L,3.1,Autumn Olive,12265,0,0,5.3,1,231.5,38.1,,,,,,,,,
J,4,33.3,L,5,Serviceberry,12266,0,0,5,1,233.3,40,,,,,,,,,
J,4,38.7,L,0.1,Witch Hazel,12267,0,0,8.8,1,238.7,35.1,,,,,,,,,
J,4,43.6,L,0.8,Pignut Hickory,239,111.9,118.7,129.4,1,243.6,35.8,2008,,,,,,,,
